"","state","zip_code","kw_potential_for_median_house","yearly_solar_kwh_produced","estimated_avg_carbon_offset","estimated_percent_of_houses_qualified","num_customers","average_installation_cost","avg_house_price","average_monthly_consumption","price_per_kwh","impact","economical","savings","naive_model"
"328","California",91335,8,12431.20912,69725.34984,86.210935993737,13076,11278,793600,542,0.23,0.00346978057289782,0.689755410404634,0.516439678524671,0.424116801183063
"329","Connecticut",6901,13.25,15194.04177,10464.68891,92.590315343714,353,11500,424900,713,0.22,0.0179611704801892,0.635822684039589,0.553228032189076,0.423186647217054
"330","California",94805,8.75,12411.87701,22631.73545,94.8084877971429,4732,11278,793600,542,0.23,0.00282992211861784,0.688674717827208,0.514755265427128,0.422922997402323
"331","California",91768,8,12384.65211,59866.93747,80.4888071591463,6656,11278,793600,542,0.23,0.00626883470922339,0.687152807008825,0.512383150943024,0.422763431763601
"332","Wisconsin",53713,14.75,16386.68142,149976.1974,75.7504763734901,2981,13009,329000,690,0.15,0.0372583462972264,0.7051787586319,0.460655097572926,0.4218123790463
"333","Wisconsin",54636,14.75,16684.35117,44099.29382,97.694169530957,3787,13009,329000,690,0.15,0.00668676815836501,0.718249728379494,0.477569921361666,0.421606998946349
"334","California",90007,8,12354.81848,39202.27441,80.0866140843721,4007,11278,793600,542,0.23,0.00685299745191338,0.685485064455183,0.509783736956695,0.42147214887405
"335","California",95444,9,12351.08147,1755.986017,82.6469177916673,224,11278,793600,542,0.23,0.00532102077403958,0.685276160255447,0.509458130047276,0.420747624080435
"336","California",94702,8.75,12366.57426,21424.32546,93.0509124941374,4783,11278,793600,542,0.23,0.00270044117468731,0.68614222935792,0.510808021931477,0.420605762019269
"337","California",94607,8.75,12321.93784,51692.85488,94.5807049150854,4017,11278,793600,542,0.23,0.00763263898068216,0.683646989687916,0.506918835987707,0.420096600988018
"338","Michigan",48302,14.25,15422.96186,105411.8633,84.24261087764,5032,11855,238800,670,0.18,0.0139497241859018,0.67940364504262,0.503436438136801,0.419602716078836
"339","California",90250,8,12324.98132,114119.625,90.2033729914748,16450,11278,793600,542,0.23,0.00431439831236882,0.683817124569497,0.507184015400307,0.419085827225243
"340","California",91501,7.75,12301.3959,18854.19239,83.4065704480765,3451,11278,793600,542,0.23,0.0036746103363286,0.682498665884465,0.505129010004669,0.417678753524464
"341","California",94606,8.5,12295.25913,38078.76939,93.8168857116702,5882,11278,793600,542,0.23,0.00387102034174673,0.682155611671119,0.504594311217801,0.417439869996681
"342","California",95062,8.75,12278.80366,54876.54776,86.887645850261,11471,11278,793600,542,0.23,0.00308870231394067,0.681235727380834,0.503160540708828,0.416340376411686
"343","California",91423,8,12268.67235,36039.04604,79.2978385279565,5683,11278,793600,542,0.23,0.00448624370787659,0.680669372672703,0.502277796339006,0.416322299934
"344","Michigan",49435,14.25,15365.41431,39094.96605,94.4397594614455,2135,11855,238800,670,0.18,0.0108771888795363,0.676801243943236,0.499512330963437,0.416237225553459
"345","California",93923,9,12264.87018,29738.21794,77.600436909959,5724,11278,793600,542,0.23,0.00375577640874526,0.680456825935844,0.501946512017373,0.415875522188515
"346","California",92102,8,12265.90051,47194.2269,88.6554144045106,8441,11278,793600,542,0.23,0.00353784085655864,0.680514422855336,0.502036285008878,0.415850781390655
"347","Illinois",62716,16.25,17724.96637,35.53769271,29.7520661116454,3,12388,266800,728,0.13,0.0223356926016577,0.720812175256506,0.442684813956644,0.415761072698254
"348","California",90249,8,12245.63561,54178.44713,89.894450099722,7130,11278,793600,542,0.23,0.00474190363955971,0.679381585983816,0.500270597612086,0.415256691570411
"349","California",90241,8,12241.98845,59167.08311,87.2398647725368,9003,11278,793600,542,0.23,0.00422597094562989,0.679177704527489,0.499952819362695,0.414892904557524
"350","California",94608,8.75,12223.80393,50951.10898,93.8817838946438,5794,11278,793600,542,0.23,0.00525463311320798,0.678161163871137,0.498368396158992,0.414341644798627
"351","California",94615,8,11881.32885,1898.521481,85.71428571,24,11278,793600,542,0.23,0.0517725605389443,0.659016317451917,0.468528429888676,0.413476737903051
"352","California",92661,8.5,12212.51912,6922.88035,90.3777217510349,1672,11278,793600,542,0.23,0.00257002734624486,0.677530326864485,0.497385146955088,0.41283449390358
"353","California",94066,9,12188.50507,51554.69818,95.3646461792045,10068,11278,793600,542,0.23,0.0030122167648216,0.676187907149879,0.495292794886688,0.4117852739984
"354","Wisconsin",53037,14.5,16307.57622,91458.66671,98.4688661905776,3289,13009,329000,690,0.15,0.0158420228887504,0.701705171960506,0.456160013612352,0.411509798563538
"355","New York",14623,13,13722.51403,123661.177,89.213959390206,5870,11766,649000,599,0.19,0.0132468018998365,0.68751965975143,0.470336206234723,0.410596628771364
"356","California",93101,8,12150.46227,43319.06301,89.5739948354404,6756,11278,793600,542,0.23,0.00401565183246278,0.674061260261127,0.491978113220423,0.410229318099118
"357","California",94611,8.75,12153.85252,41720.96464,77.4490361581587,8721,11278,793600,542,0.23,0.00346513866643697,0.674250780081292,0.492273506817084,0.410206318377054
"358","California",90701,8,12114.08628,20282.63952,88.9863598503697,4128,11278,793600,542,0.23,0.00309749007326873,0.672027790433491,0.488808661257234,0.408083224217697
"359","California",90809,7.75,11941.48585,1500.60817,91.89189189,34,11278,793600,542,0.23,0.0269438578084843,0.662379179725111,0.47376992906848,0.407788372557093
"360","California",91754,7.75,12101.46619,46519.53185,87.3548151875772,8290,11278,793600,542,0.23,0.00360364944420183,0.671322309366528,0.487709068668108,0.407627815959161
"361","California",91208,8,12085.27676,18538.33709,77.9855969750384,3940,11278,793600,542,0.23,0.00338461077984151,0.670417297092453,0.486298478311766,0.406739153334339
"362","California",91406,7.75,12060.47299,89560.1758,85.3456487125848,9395,11278,793600,542,0.23,0.00626592728181422,0.66903073090122,0.484137317680234,0.406505505304496
"363","California",95968,8.75,12049.0011,2394.986109,85.4400718883719,565,11278,793600,542,0.23,0.00278318148883827,0.668389435855204,0.483137768134448,0.40470913936931
"364","New York",11769,11.5,13616.08442,40446.72087,97.223699123758,3202,11766,649000,599,0.19,0.00728850457486243,0.682136244930087,0.462675697929342,0.403934319931507
"365","New Mexico",87035,9.75,15685.11433,15014.00521,94.9616460228706,1179,12343,358600,646,0.14,0.00752286216289086,0.723145870649024,0.420739479200327,0.40369161744401
"366","California",91706,7.75,12009.84901,108147.5128,90.6343637231683,15476,11278,793600,542,0.23,0.00432527281776638,0.666200778070113,0.479726433665931,0.403286411469143
"367","Michigan",48603,13.75,15028.30256,182216.139,89.6395062373592,9371,11855,238800,670,0.18,0.0121688637320207,0.661556459607235,0.476525033738789,0.403285665561546
"368","California",95949,8.75,12011.60494,11264.59728,89.1914397949661,2074,11278,793600,542,0.23,0.00341611375812936,0.666298937066595,0.479879428423894,0.403055710295425
"369","California",91766,7.75,11998.94448,91680.19908,85.0494306550655,14225,11278,793600,542,0.23,0.00425109140673891,0.665591199258937,0.478776318383401,0.402713563509291
"370","California",91602,7.75,11982.56476,23220.74449,72.9766043751509,3012,11278,793600,542,0.23,0.0059263336968927,0.66467554950191,0.477349147996822,0.402479506134488
"371","California",91040,7.75,11993.75421,25362.68742,80.0157259147817,5681,11278,793600,542,0.23,0.0031299954899083,0.665301055748279,0.478324088452587,0.402060218369433
"372","California",90247,7.75,11975.39019,56270.65901,86.8145524292402,9293,11278,793600,542,0.23,0.00391275013370474,0.664274480785395,0.476724025354894,0.401413740195027
"373","New York",10984,12.25,13561.67571,5636.491849,92.6414494576807,783,11766,649000,599,0.19,0.00435903505090292,0.679384147503214,0.458759509804251,0.400569281164187
"374","California",94590,8.5,11961.40897,58551.69352,92.5287383939099,10725,11278,793600,542,0.23,0.00330989411437418,0.663492910606177,0.475505837061551,0.40050124570102
"375","California",94941,8.75,11948.15221,37040.03812,76.6648135396644,8052,11278,793600,542,0.23,0.00336604684954512,0.662751838776319,0.474350771206092,0.399856134355758
"376","California",95433,8.75,11948.57036,92.24721098,90,18,11278,793600,542,0.23,0.00319438171501648,0.662775213958917,0.474387204753011,0.39981691673286
"377","California",90004,7.5,11931.37654,39989.51196,74.8568578678818,6603,11278,793600,542,0.23,0.00453859880469343,0.661814054848421,0.472889101565889,0.399425974234082
"378","Illinois",62757,15,16840.33759,863.0204677,90.90909091,10,12388,266800,728,0.13,0.0532552419569174,0.683994879814115,0.399118989948005,0.398418805717528
"379","Michigan",49428,14,14908.03275,149342.4296,93.3644417750534,8064,11855,238800,670,0.18,0.0111275555171577,0.656117647950324,0.468323961335878,0.398138338841497
"380","Michigan",48036,13.5,14846.48599,142697.0943,86.4335752663877,6011,11855,238800,670,0.18,0.0154075826281764,0.653334395563602,0.464127152220401,0.397191688262529
"381","California",94957,8.75,11852.5436,3226.875608,70.3756061721046,651,11278,793600,542,0.23,0.00395118776487479,0.657407180838565,0.466020361596283,0.395266716285555
"382","Wisconsin",53718,13.75,15785.05325,126027.5594,93.7775378671492,3457,13009,329000,690,0.15,0.0218080031684394,0.67876067748872,0.426468101810365,0.395146827064988
"383","Michigan",48335,13.25,14760.48367,146088.1729,87.8292138628472,4904,11855,238800,670,0.18,0.0190271692686909,0.649445219879883,0.458262744077258,0.395041066771628
"384","New York",10017,13.25,13099.3748,4310.338879,39.0218098940643,140,11766,649000,599,0.19,0.0442613394534748,0.656000076370997,0.425484371798578,0.39469419541668
"385","California",91203,7.75,11828.96025,14321.44967,85.5714182045652,1669,11278,793600,542,0.23,0.00562536226944769,0.656088837869491,0.463965536560427,0.394671037509747
"386","Colorado",81005,11,16694.62038,152944.9515,93.1291220911928,11001,12654,586100,704,0.13,0.00837463819940915,0.710649047642786,0.406126072612214,0.394485223501575
"387","California",91105,8,11815.87324,19210.24913,64.8440091046467,2696,11278,793600,542,0.23,0.00616441448736602,0.655357255307231,0.462825261078253,0.394203746644326
"388","Michigan",48316,13.5,14791.92983,124731.8008,92.5678597370766,7406,11855,238800,670,0.18,0.0102066175926499,0.650867270364316,0.460407024798692,0.393198901032419
"389","California",95005,9,11796.37512,3145.113225,70.0342174375289,732,11278,793600,542,0.23,0.00344162465966862,0.654267282533552,0.461126383474854,0.392271327780344
"390","New Jersey",7114,13,15189.17212,117209.3168,94.0219480182405,2089,10745,485900,687,0.16,0.0334767300949338,0.661843808732807,0.420963568177238,0.391376865287714
"391","California",90717,7.75,11776.32946,27384.9579,88.4220787067784,5658,11278,793600,542,0.23,0.00307069721644951,0.653146701491358,0.459379798531312,0.39113603001181
"392","California",94610,8.25,11767.90718,26954.58285,90.5133461167233,5539,11278,793600,542,0.23,0.00301604079100042,0.652675884002682,0.458645962507041,0.390694507308922
"393","California",94080,8.75,11730.98281,129465.4643,95.7024664194505,15657,11278,793600,542,0.23,0.00484697558873365,0.650611758949331,0.455428730014234,0.389484765424467
"394","Michigan",48439,13.5,14695.74276,279866.8468,96.4867409283033,15594,11855,238800,670,0.18,0.0104345774956265,0.646517522430398,0.453848129218048,0.389454180091935
"395","California",91709,7.5,11742.8191,83500.46715,92.5412057093508,19998,11278,793600,542,0.23,0.00253113767900255,0.651273424476129,0.456460029851774,0.389266382037335
"396","New York",12604,11.75,13250.13649,179.9034937,92.30769231,12,11766,649000,599,0.19,0.00911106277373141,0.663625893250685,0.436335780334024,0.388848509271213
"397","California",91340,7.25,11717.46167,45730.76309,85.5594062152166,7187,11278,793600,542,0.23,0.00417197428500815,0.649855907899635,0.454250628642489,0.388570048351789
"398","California",91708,7.5,11654.23794,34787.95971,93.4356149432279,1813,11278,793600,542,0.23,0.011520392808578,0.646321611036633,0.448741924269945,0.387975916028645
"399","California",95501,10,11697.15526,52339.03432,90.6436529017212,8978,11278,793600,542,0.23,0.00360792321838348,0.64872075055979,0.452481324465756,0.38735396404717
"400","California",94603,8.25,11695.8426,41409.63811,94.0267988831599,7592,11278,793600,542,0.23,0.00325418445431088,0.648647370989806,0.452366951968567,0.387164113647272
"401","Illinois",62535,14.25,16790.63417,23563.41968,97.1226799402124,583,12388,266800,728,0.13,0.0233452047562075,0.681926277096218,0.396671216941629,0.386348669191236
"402","California",91024,7.75,11663.06437,12905.99279,68.9506270076725,3003,11278,793600,542,0.23,0.00349660397891866,0.646815021087899,0.449510974016534,0.38560534768942
"403","New York",10001,12.25,13076.49504,8993.05835,53.8271067102606,475,11766,649000,599,0.19,0.0197315565500894,0.654842774008499,0.423837550096374,0.385110740131324
"404","California",90278,7.75,11652.43169,59554.3815,91.3631701153136,10872,11278,793600,542,0.23,0.00336342459736458,0.646220639080236,0.448584545113844,0.385025447347203
"405","California",91107,7.5,11638.796,53461.9645,77.3821447647531,9490,11278,793600,542,0.23,0.00408400739098769,0.645458384521831,0.447396462962955,0.384594287188629
"406","California",90277,7.75,11640.79026,44930.58935,88.1865812105999,8405,11278,793600,542,0.23,0.00340056023808569,0.645569866505922,0.447570223492142,0.384454673910413
"407","California",90027,7.75,11617.25464,43055.29314,77.9595970572653,6618,11278,793600,542,0.23,0.00468143268708911,0.644254191712062,0.445519557186871,0.383723494295993
"408","Illinois",62712,14,16839.69946,59652.90048,85.8992403058327,3462,12388,266800,728,0.13,0.0112528818725064,0.683968321531961,0.399087563591659,0.383672160336416
"409","Colorado",81504,11.25,16368.75568,121280.3765,91.7105531700535,10072,12654,586100,704,0.13,0.00736553144114129,0.696624564799473,0.390078025689269,0.383587788525439
"410","Wisconsin",53562,13.5,15476.15347,179995.2117,90.5778242453471,5766,13009,329000,690,0.15,0.0193336125455726,0.665196586144475,0.408915141366514,0.383369436928557
"411","California",92410,7.25,11612.7083,55087.02108,82.9192904479995,9097,11278,793600,542,0.23,0.00409679372195764,0.644000044808674,0.445123433088576,0.383290526390519
"412","California",90502,7.5,11594.30952,38565.14376,90.4246917482573,4629,11278,793600,542,0.23,0.00516855709592433,0.642971526712114,0.44352034134066,0.382743633517883
"413","California",91205,7.5,11571.40278,27492.91303,79.2352965325886,4161,11278,793600,542,0.23,0.00467792157016575,0.641691007209016,0.441524469556462,0.38142288807656
"414","Illinois",61016,14.75,16753.70876,31370.08107,97.9600868249182,1843,12388,266800,728,0.13,0.00974742103832988,0.680389481368974,0.394852729967345,0.380404807811678
"415","California",92116,7.75,11550.43999,41414.2747,89.9612053696118,8336,11278,793600,542,0.23,0.00309803035955319,0.640519157289108,0.439697974774618,0.379817727160369
"416","California",94044,8.5,11551.02852,44110.80439,89.371558728869,10843,11278,793600,542,0.23,0.00255355236652476,0.640552056957204,0.439749253586931,0.379656342993729
"417","Illinois",60007,14.75,16428.26273,621853.3593,95.152869606295,10182,12388,266800,728,0.13,0.0360065559781172,0.666844768707621,0.378825301527486,0.37924324512526
"418","New York",10010,12.25,12953.24255,6422.619517,58.5159763340444,369,11766,649000,599,0.19,0.0166862964200276,0.648608425489949,0.414966177521544,0.378746881604137
"419","California",90211,7.25,11512.56446,9915.962658,75.5837152847141,1729,11278,793600,542,0.23,0.00425657446093522,0.638401861032409,0.436397867398425,0.378324541794132
"420","New York",10451,11.75,12865.22148,33206.25253,83.8105507000876,883,11766,649000,599,0.19,0.0251714972933425,0.64415615010504,0.40863066489697,0.377939578759144
"421","California",91214,7.25,11512.33837,34486.12228,79.5946681822487,7938,11278,793600,542,0.23,0.00306194844403391,0.638389222278294,0.436378168102423,0.377894359775632
"422","Michigan",48552,13.5,14375.44716,97.46825311,100,5,11855,238800,670,0.18,0.0109355784223467,0.632033193878309,0.432007507652804,0.376894057764236
"423","New York",10037,11.5,12884.02773,6390.768803,83.4710555148928,239,11766,649000,599,0.19,0.0179708194751441,0.645107406479877,0.409984286641126,0.376223077800896
"424","New Jersey",7004,12.75,14790.78463,129391.3297,88.9546230417407,2850,10745,485900,687,0.16,0.0286312542515512,0.644273833355025,0.396816345270461,0.375051672332578
"425","New York",11753,11,12944.57633,41322.66431,92.8434993486351,3509,11766,649000,599,0.19,0.00711544436493009,0.648170071377846,0.414342407028668,0.375018887048106
"426","New York",11754,10.75,12943.89587,62558.68763,99.7165247085068,5856,11766,649000,599,0.19,0.00600991055501232,0.64813565239943,0.4142934294041,0.37460203988964
"427","Michigan",49418,13.25,14277.28907,215706.7723,90.3219311954364,8657,11855,238800,670,0.18,0.0154757508551153,0.627594312964535,0.425314210282322,0.374582855293536
"428","Wisconsin",53022,13.5,15230.20143,191702.3444,92.9850725872635,6476,13009,329000,690,0.15,0.0178589503897231,0.654396591606236,0.394939131318193,0.374165773097024
"429","California",94707,8,11440.45837,17125.3321,89.0747950842871,4501,11278,793600,542,0.23,0.0023962037233152,0.63437102755121,0.43011524008001,0.374056312948371
"430","Wisconsin",53717,13.5,15257.24984,68752.21508,94.8867431590439,2858,13009,329000,690,0.15,0.0142222238987567,0.655584313733965,0.396476133613239,0.373846018915857
"431","New York",11729,11,12876.07102,146330.9079,98.4576095995991,8601,11766,649000,599,0.19,0.00969362942609157,0.644704940751184,0.409411584711292,0.372979137720239
"432","Wisconsin",53076,13.25,15211.99999,47506.54273,92.6161902051428,1836,13009,329000,690,0.15,0.0156726493909082,0.653597348580693,0.393904850373282,0.372756394888013
"433","Wisconsin",53558,13.25,15242.28519,69369.60818,90.5479470365648,3698,13009,329000,690,0.15,0.0116217708431363,0.65492720132186,0.395625780435564,0.372405754459698
"434","California",94705,8,11404.57389,15347.72709,88.3102442691118,3549,11278,793600,542,0.23,0.00274710692680059,0.632365033835014,0.426988613544649,0.372379810150182
"435","California",91202,7.25,11395.39592,21323.7327,82.1721348937503,4091,11278,793600,542,0.23,0.0035584245452719,0.631851972195347,0.42618893400233,0.3722040076092
"436","California",94108,9,11381.67432,4570.894247,73.8402926384094,668,11278,793600,542,0.23,0.00519852196289292,0.631084915145164,0.424993366484907,0.372090927377976
"437","New York",10952,11.75,12879.2276,32593.75196,73.0563771429885,4222,11766,649000,599,0.19,0.005927977911822,0.644864606652024,0.409638786589666,0.371794512965293
"438","California",91776,7.5,11377.50193,40599.84508,86.3895727386486,7915,11278,793600,542,0.23,0.00333089323442953,0.630851672581205,0.424629824773006,0.371226887273532
"439","New York",11766,10.75,12865.22802,33225.51257,97.2719197873895,3377,11766,649000,599,0.19,0.00567416189443641,0.644156480910846,0.408631135628041,0.371103960246784
"440","New York",11976,10.5,12855.29126,25302.54956,93.1714842795809,2369,11766,649000,599,0.19,0.00643079685407535,0.643653860436524,0.407915915187897,0.370942258275288
"441","California",92411,7.25,11359.58781,27857.30798,86.5592299464813,5902,11278,793600,542,0.23,0.00305896943502225,0.629850247671295,0.423068961610167,0.370233193149317
"442","Illinois",62629,13.5,16414.83331,84395.72955,93.9021484152433,4542,12388,266800,728,0.13,0.0111005984894537,0.666285850735542,0.378163935131224,0.370083205512068
"443","New York",11705,11,12811.70137,33927.47482,95.1851394594692,2749,11766,649000,599,0.19,0.0072737141175924,0.641448999778981,0.404778435736684,0.369364729761066
"444","California",95018,8.5,11318.45474,5045.07757,48.7567384566854,917,11278,793600,542,0.23,0.00633012735423548,0.627550850273093,0.419485023703226,0.369317345839062
"445","California",90605,7.5,11340.98181,41611.80321,87.3512644523724,9663,11278,793600,542,0.23,0.00276556545492166,0.628810145680586,0.421447814715551,0.369197271586672
"446","California",91108,7.5,11335.611,17964.94614,74.8748785217392,4186,11278,793600,542,0.23,0.00321543064109623,0.62850990972591,0.420979854275205,0.369085662481194
"447","California",90813,7.5,11305.27144,45535.94743,87.034475974622,6692,11278,793600,542,0.23,0.00438586951977757,0.62681388496222,0.418336358441709,0.367974560691743
"448","New York",10106,11.75,12729.03648,28.66007578,66.66666667,2,11766,649000,599,0.19,0.012058330389635,0.637267650302734,0.398828446101202,0.367490132056568
"449","New York",11955,11,12726.15663,14397.09478,91.7735699570685,872,11766,649000,599,0.19,0.0100922810019525,0.637121981938702,0.398621162481133,0.366677074267972
"450","Colorado",80919,10.5,15832.34788,130360.2153,96.4249599832341,9166,12654,586100,704,0.13,0.00827416791467275,0.673538781073531,0.363661241225551,0.366550422726072
"451","New Jersey",8501,12.75,14748.03011,33233.56473,98.23876290393,2400,10745,485900,687,0.16,0.00790735764652019,0.642388242359964,0.394224891094246,0.366216049274957
"452","California",90266,7.5,11271.00311,50304.50955,85.3642367203708,11419,11278,793600,542,0.23,0.00289501931788981,0.62489823634074,0.415350547586974,0.365733373069287
"453","California",91731,7.25,11244.79194,53509.80753,86.2196598927665,5353,11278,793600,542,0.23,0.00650396838291857,0.623432994478126,0.413066759730919,0.36568425983121
"454","New Jersey",7632,13.25,14712.39838,26931.44251,87.9709753077263,1788,10745,485900,687,0.16,0.00960508640004305,0.64081678583966,0.392065166332648,0.365503106869637
"455","California",91780,7.25,11263.92317,42374.45887,85.0414384635563,10415,11278,793600,542,0.23,0.00268387864421801,0.624502457576465,0.414733670088045,0.365304301468342
"456","New York",14228,11.75,12704.70928,62283.20175,91.5572747215987,5738,11766,649000,599,0.19,0.00665068089110908,0.636037133635034,0.397077441680095,0.364548831301474
"457","New York",11720,10.75,12701.29143,86375.01852,89.0366990702569,7982,11766,649000,599,0.19,0.00681798373250187,0.635864252193985,0.396831434311361,0.364460623535152
"458","California",90723,7.25,11229.37438,70519.07651,87.4232263139865,9565,11278,793600,542,0.23,0.00473089591692233,0.622571130840167,0.411723422661341,0.364289449966817
"459","New York",11741,10.75,12676.71863,95839.70158,86.0426094672039,6823,11766,649000,599,0.19,0.00915809384988472,0.634621312604881,0.395062752283056,0.364225186996877
"460","California",94037,8.5,11235.14104,2485.660563,87.3066875203107,699,11278,793600,542,0.23,0.00228489220688097,0.622893495375572,0.412225873642278,0.363721050265245
"461","California",90019,7.25,11196.71465,50497.93994,82.0849082003311,10625,11278,793600,542,0.23,0.00324810445538812,0.620745405257613,0.408877769653252,0.362131755730776
"462","California",90045,7.25,11163.221,85877.89108,91.7946591450482,10583,11278,793600,542,0.23,0.00495911000935406,0.618873062355265,0.405959456921506,0.361052009287214
"463","Colorado",80231,10.75,15625.89967,89056.58359,92.2145134321118,4783,12654,586100,704,0.13,0.0113270013424839,0.664653715034842,0.353494167095589,0.360940956032322
"464","New York",10007,11.25,12414.88833,2442.832557,46.8809073720654,93,11766,649000,599,0.19,0.031431370895437,0.621377431341983,0.376216933081517,0.360783481608517
"465","New York",11784,10.75,12619.90144,60394.70092,90.5900370303848,6487,11766,649000,599,0.19,0.00576531553455225,0.631747389617161,0.390973208443861,0.360594216409292
"466","California",91601,7.25,11155.7283,32658.49029,78.099006498959,5262,11278,793600,542,0.23,0.00445808487971688,0.618454209717096,0.405306615508129,0.360500603153913
"467","Michigan",48323,12.75,13972.00397,79579.53182,83.0818531163749,5422,11855,238800,670,0.18,0.00991024230425727,0.613788785537816,0.404497138993776,0.360492629207757
"468","New York",13215,12,12632.36444,28304.83065,95.5627479260957,4633,11766,649000,599,0.19,0.00358639576009027,0.632377792180117,0.391870260636479,0.360365808304816
"469","California",90706,7.25,11146.41254,75883.16331,87.6832407114033,15374,11278,793600,542,0.23,0.0031578430332818,0.617933445419505,0.404494930277827,0.359577563498606
"470","Illinois",60605,14,15784.39375,26334.01531,81.0575509136168,515,12388,266800,728,0.13,0.0353887284424883,0.640047636397669,0.347116314321234,0.358513983716471
"471","California",91606,7.25,11111.98671,39715.60074,80.8725091852563,7038,11278,793600,542,0.23,0.00391434893327428,0.616008992322935,0.401495396396333,0.358116416044972
"472","California",91775,7.25,11107.1267,25360.69794,82.3639557023837,6476,11278,793600,542,0.23,0.00266726242108809,0.615737310818267,0.401071942127855,0.357435459588677
"473","California",91732,7.25,11099.92671,53637.39611,86.8067725821606,11288,11278,793600,542,0.23,0.00307075846113285,0.615334821087423,0.400444604632973,0.357215863578534
"474","Michigan",48638,13.25,13873.50908,67394.16201,82.7487652821349,3968,11855,238800,670,0.18,0.0115143035137561,0.609334673937588,0.397780875583974,0.357138613967268
"475","California",90290,7.25,11085.98119,6799.982568,55.2180108314246,1624,11278,793600,542,0.23,0.00425392274213809,0.614555246589225,0.399229526892362,0.356931350333966
"476","District of Columbia",20390,12.75,14958.82637,179.2659137,40,4,11633,640000,706,0.13,0.0628530442980354,0.635361732987059,0.319460481502781,0.356803926675886
"477","Michigan",48304,13,13849.83961,81732.78358,83.2347959992602,4636,11855,238800,670,0.18,0.0118821908734286,0.608264299008511,0.39616687921025,0.356326438806427
"478","Illinois",60108,14.25,15917.85413,156979.7517,96.7513114753631,5645,12388,266800,728,0.13,0.0161239488661972,0.645602113429621,0.353688914669152,0.356011456363925
"479","California",90029,7.25,11058.88599,23773.52659,77.2134422921436,3720,11278,793600,542,0.23,0.00464308182429557,0.613040586186202,0.396868713211882,0.355709024379427
"480","Michigan",48331,12.5,13834.50682,123657.2177,91.7284685992845,6455,11855,238800,670,0.18,0.0117156843518791,0.607570923364324,0.395121352315939,0.355658389319444
"481","Michigan",48310,12.75,13849.0942,178805.1215,93.9073165100043,12896,11855,238800,670,0.18,0.00828274098734753,0.608230590261509,0.396116050482909,0.355034807566822
"482","California",94708,8,11060.61836,12826.06927,81.2037692124598,3649,11278,793600,542,0.23,0.00242824280622523,0.613137428145014,0.397019655179302,0.355019361370824
"483","New York",10025,11.25,12438.55085,14712.59732,67.3792405344264,1066,11766,649000,599,0.19,0.0114909150417394,0.622574327214084,0.377920095678714,0.354809001393568
"484","California",94703,7.75,11053.17422,19817.65282,90.5601290652241,4560,11278,793600,542,0.23,0.00269214793977741,0.612721290080244,0.396371044814684,0.354738580217761
"485","California",90650,7.25,11040.25758,108678.3831,91.4734479698903,22217,11278,793600,542,0.23,0.0029999311334866,0.611999231444467,0.3952456137266,0.354198748546368
"486","New York",11752,10.5,12470.76545,31161.58024,96.0963951805175,3156,11766,649000,599,0.19,0.00576399988417496,0.624203803777078,0.380238813287982,0.354185369614632
"487","Michigan",48334,12.75,13754.19656,113036.0932,83.1341308956359,4615,11855,238800,670,0.18,0.0165277849662206,0.603939152612731,0.389645079783734,0.354152202350663
"488","California",95537,9.5,11031.00802,542.0560855,81.7111030011323,114,11278,793600,542,0.23,0.00326442640028823,0.611482167821486,0.394439696524055,0.353827636248588
"489","Colorado",81503,10.5,15443.63174,67577.94438,86.2380571301579,5677,12654,586100,704,0.13,0.0077434714322052,0.656809313793557,0.344517913168152,0.353787108777078
"490","New York",11755,10.75,12431.93834,36541.68623,81.7985882376429,3018,11766,649000,599,0.19,0.00830370901294421,0.622239853712393,0.377444145538763,0.353407405008581
"491","Illinois",61874,13.5,15843.5971,48076.55045,97.4689766751361,1854,12388,266800,728,0.13,0.0149247045995104,0.642511615953172,0.350031935862308,0.353225281627
"492","California",91770,7.25,11021.47271,62102.63954,85.3373710015759,14433,11278,793600,542,0.23,0.00282854289769773,0.610949130365127,0.393608881830101,0.353196636583037
"493","Michigan",48312,12.5,13736.85654,251777.2462,95.8215198064396,10621,11855,238800,670,0.18,0.0138783104053076,0.603155006509008,0.388462681977601,0.352533794610319
"494","California",94706,8,11001.91938,20213.36419,92.2967167196508,4615,11278,793600,542,0.23,0.00266212978621558,0.609856071273545,0.391905193761257,0.352157732265322
"495","Wisconsin",53092,13,14640.81006,159829.0218,87.2874851162494,7131,13009,329000,690,0.15,0.0144046199807492,0.628515840314703,0.361447481037456,0.352138289891997
"496","Michigan",49546,12.75,13696.52065,192498.633,81.7537758041218,7708,11855,238800,670,0.18,0.0171366807230802,0.601330946849116,0.385712219876382,0.352072342885883
"497","Wisconsin",53132,12.75,14621.73289,236812.0065,91.1730884381331,9684,13009,329000,690,0.15,0.0150463393172169,0.627678143128678,0.360363437499482,0.351689505612968
"498","New Jersey",8512,12.25,14118.47012,138162.2573,91.8573689981744,2626,10745,485900,687,0.16,0.0321313725477707,0.614622928938256,0.356065747563614,0.35159558823941
"499","Wisconsin",53719,12.75,14615.16396,174327.1002,96.4320756792952,6920,13009,329000,690,0.15,0.0146550018617342,0.627389694990081,0.359990163784465,0.35132029579553
